opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,industry,series,sales_price,product_series,regional_office,won,amount,amount_log,days_to_deadline,deadline_urgency,priority_encoded,employee_win_rate,employee_experience,is_repeat_customer,industry_win_rate,amount_vs_industry_avg,amount_x_win_rate,industry_encoded,product_series_encoded,regional_office_encoded,team_size
QAB3H9H5,Gladys Colclough,GTXPro,Globex Corporation,Lost,2017-07-10,2017-07-11,3496.0,technolgy,technolgy,,0.0,Other,Central,0,3496.0,8.159660737063376,1,2,1,0.5818965517241379,232,1,0.6342155009451795,1.5025368833179915,4.748078446136016,8,3,0,10
9B9VDAFU,Gladys Colclough,GTXPro,Warephase,Won,2017-07-10,2017-07-18,4631.0,services,services,,0.0,Other,Central,1,4631.0,8.440744019252831,8,1,2,0.5818965517241379,232,1,0.6335227272727273,2.0244833885784757,4.9116398387893625,6,3,0,42
L9F6QP4P,Gladys Colclough,MG Advanced,Isdom,Won,2017-07-10,2017-07-19,3230.0,medical,medical,MG,3393.0,MG,Central,1,3230.0,8.080546965824498,9,1,1,0.5818965517241379,232,1,0.6231578947368421,1.4098679268256262,4.70204241545822,4,2,0,21
1D5AYQO6,Hayden Neloms,MG Special,Condax,Won,2017-07-10,2017-07-19,59.0,medical,medical,MG,55.0,MG,West,1,59.0,4.0943445622221,9,1,0,0.7039473684210527,152,1,0.6231578947368421,0.025753005474523822,2.8822030799852945,4,2,2,16
6WR7JQ3C,James Ascencio,MG Advanced,Labdrill,Won,2017-07-10,2017-11-03,3624.0,medical,medical,MG,3393.0,MG,West,1,3624.0,8.195609567288775,116,0,2,0.6553398058252428,206,1,0.6231578947368421,1.5818456244012598,5.370909182446527,4,2,2,12
Y2XXRYMX,Kami Bicknell,GTX Plus Basic,Labdrill,Lost,2017-07-10,2017-11-11,55.0,medical,medical,GTX,1096.0,GTX,West,0,55.0,4.02535169073515,124,0,0,0.6397058823529411,272,1,0.6231578947368421,0.024007039001674748,2.575041155102632,4,1,2,2
Z9DK5289,Kami Bicknell,GTXPro,Golddex,Lost,2017-07-10,2017-07-12,59.0,finance,finance,,0.0,Other,West,0,59.0,4.0943445622221,2,2,0,0.6397058823529411,272,1,0.6117455138662317,0.024453056648984,2.619176300833255,2,3,2,41
MN34I4DD,Kami Bicknell,GTX Plus Pro,Hatfan,Won,2017-07-10,2017-09-22,5848.0,services,services,GTX,5482.0,GTX,West,1,5848.0,8.674025985443025,74,0,2,0.6397058823529411,272,1,0.6335227272727273,2.5565059072353544,5.54882544657017,6,1,2,24
9CQ6TMET,Kami Bicknell,MG Special,Dalttechnology,Won,2017-07-10,2017-07-11,42.0,software,software,MG,55.0,MG,West,1,42.0,3.7612001156935624,1,2,0,0.6397058823529411,272,1,0.6392045454545454,0.017795453396471244,2.4060618387157344,7,2,2,35
N54HHLC4,Kary Hendrixson,GTX Plus Pro,Sunnamplex,Lost,2017-07-10,2017-07-12,3161.0,marketing,marketing,GTX,5482.0,GTX,West,0,3161.0,8.058960017769417,2,2,1,0.6238805970149254,335,1,0.6484751203852327,1.4618670269427627,5.027828787205397,3,1,2,30
TPP1IGKV,Kary Hendrixson,GTXPro,Nam-zim,Lost,2017-07-10,2017-07-17,3279.0,services,services,,0.0,Other,West,0,3279.0,8.09559870137819,7,1,1,0.6238805970149254,335,1,0.6335227272727273,1.4334444031848028,5.05068695100908,6,3,2,30
9USDNUBL,Markita Hansen,GTX Plus Pro,Hatfan,Lost,2017-07-10,2017-08-29,1117.0,services,services,GTX,5482.0,GTX,West,0,1117.0,7.0192966537150445,50,0,1,0.5726872246696035,227,1,0.6335227272727273,0.48830661737036435,4.019861519748704,6,1,2,47
Q82O5QTN,Marty Freudenburg,MG Advanced,Rangreen,Lost,2017-07-10,2017-07-12,510.0,technolgy,technolgy,MG,3393.0,MG,Central,0,510.0,6.236369590203704,2,2,0,0.6288659793814433,194,1,0.6342155009451795,0.21919159339021044,3.921840670128103,8,2,0,35
2HVDAY4L,Moses Frase,MG Special,Cancity,Lost,2017-07-10,2017-07-21,5913.0,retail,retail,MG,55.0,MG,Central,0,5913.0,8.685077700412423,11,1,2,0.6615384615384615,195,1,0.6306235201262825,2.4821909284612165,5.7455129402728335,5,2,0,19
0FGWN6O0,Moses Frase,GTX Basic,Isdom,Won,2017-07-10,2017-07-19,588.0,medical,medical,GTX,550.0,GTX,Central,1,588.0,6.3784261836515865,9,1,1,0.6615384615384615,195,1,0.6231578947368421,0.2566570715088137,4.219574244569511,4,1,0,50
FQXZBTEG,Reed Clapper,GTX Plus Basic,Zencorporation,Lost,2017-07-10,2017-07-18,501.0,technolgy,technolgy,GTX,1096.0,GTX,East,0,501.0,6.218600119691729,8,1,0,0.6540084388185654,237,1,0.6342155009451795,0.21532350644803025,4.0670169559165315,8,1,1,8
8IGYTN3H,Reed Clapper,MG Special,Yearin,Won,2017-07-10,2017-07-17,54.0,retail,retail,MG,55.0,MG,East,1,54.0,4.007333185232471,7,1,0,0.6540084388185654,237,1,0.6306235201262825,0.022668410305581886,2.6208297202997173,5,2,1,26
OTNZ5ZCN,Vicki Laflamme,GTXPro,Singletechno,Won,2017-07-10,2017-09-06,5099.0,retail,retail,,0.0,Other,West,1,5099.0,8.536995818712418,58,0,2,0.6368876080691642,347,1,0.6306235201262825,2.140485632373371,5.437106847076208,5,3,2,49
7O2ISWVB,Zane Levy,GTX Plus Pro,Plexzap,Lost,2017-07-10,2017-07-15,3323.0,retail,retail,GTX,5482.0,GTX,West,0,3323.0,8.10892415597534,5,2,1,0.6168582375478927,261,1,0.6306235201262825,1.3949468045453446,5.002056663264481,5,1,2,40
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,2017-07-11,2017-07-21,3207.0,technolgy,technolgy,MG,3393.0,MG,East,0,3207.0,8.073402968986406,10,1,1,0.6601307189542484,153,1,0.6342155009451795,1.3783283137302056,5.329501306324359,8,2,1,7
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,2017-07-11,2017-09-16,4277.0,marketing,marketing,GTX,550.0,GTX,Central,0,4277.0,8.361240889642351,67,0,2,0.66875,160,1,0.6484751203852327,1.9779833199095844,5.591579844948322,3,1,0,30
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,2017-07-11,2017-07-13,526.0,telecommunications,telecommunications,GTX,1096.0,GTX,Central,0,526.0,6.267200548541362,2,2,0,0.66875,160,1,0.625,0.22305712202597947,4.191190366837036,9,1,0,7
VV5LDD24,Corliss Cosme,MG Advanced,Silis,Lost,2017-07-11,2017-07-13,588.0,medical,medical,MG,3393.0,MG,East,0,588.0,6.3784261836515865,2,2,1,0.6550218340611353,229,1,0.6231578947368421,0.2566570715088137,4.17800841723903,4,2,1,3
SF3KBDJF,Daniell Hammack,GTXPro,Silis,Lost,2017-07-11,2017-08-18,881.0,medical,medical,,0.0,Other,East,0,881.0,6.782192056006791,38,0,1,0.6096256684491979,187,1,0.6231578947368421,0.38454911564500827,4.1345983656939795,4,3,1,1
DKUVKTIT,Daniell Hammack,GTX Plus Pro,Initech,Won,2017-07-11,2017-07-19,4881.0,telecommunications,telecommunications,GTX,5482.0,GTX,East,1,4881.0,8.493310250952906,8,1,2,0.6096256684491979,187,1,0.625,2.0698513547695927,5.177739939083589,9,1,1,36
OYUUU6B9,Darcel Schlecht,GTX Basic,Bioholding,Lost,2017-07-11,2017-11-09,3293.0,medical,medical,GTX,550.0,GTX,Central,0,3293.0,8.099857910737585,121,0,1,0.6311030741410488,553,1,0.6231578947368421,1.437366898772999,5.111845227572183,4,1,0,25
IIVNXACR,Darcel Schlecht,GTXPro,Codehow,Lost,2017-07-11,2017-07-12,1047.0,software,software,,0.0,Other,Central,0,1047.0,6.954638864880987,1,2,1,0.6311030741410488,553,1,0.6392045454545454,0.4436152310977474,4.389093967167206,7,3,0,37
OWBGBQ4G,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-07-11,2017-07-18,4785.0,finance,finance,,0.0,Other,Central,0,4785.0,8.47345026846832,7,1,2,0.6311030741410488,553,1,0.6117455138662317,1.9831843400913296,5.347620513011652,2,3,0,1
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,2017-07-11,2017-07-12,2878.0,retail,retail,MG,3393.0,MG,Central,1,2878.0,7.965198290612176,1,2,1,0.5818965517241379,232,1,0.6306235201262825,1.2081423122123087,4.634921419106223,5,2,0,15
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,2017-07-11,2017-07-12,489.0,finance,finance,MG,55.0,MG,West,0,489.0,6.194405391104672,1,2,0,0.7039473684210527,152,1,0.6117455138662317,0.20267024917547757,4.360535374001315,2,2,2,37
U3ZMURXR,Hayden Neloms,MG Advanced,Finjob,Won,2017-07-11,2017-09-08,3121.0,employment,employment,MG,3393.0,MG,West,1,3121.0,8.046229101075378,59,0,1,0.7039473684210527,152,1,0.6258741258741258,1.35281458107891,5.664121801414904,0,2,2,13
4UTOXXV4,James Ascencio,GTX Plus Pro,Golddex,Lost,2017-07-11,2017-07-12,1132.0,finance,finance,GTX,5482.0,GTX,West,0,1132.0,7.0326242610280065,1,2,1,0.6553398058252428,206,1,0.6117455138662317,0.4691671207906761,4.608758617663985,2,1,2,40
KHWG1W75,James Ascencio,MG Special,Goodsilron,Won,2017-07-11,2017-07-18,57.0,marketing,marketing,MG,55.0,MG,West,1,57.0,4.060443010546419,7,1,0,0.6553398058252428,206,1,0.6484751203852327,0.026360778404219385,2.6609699340959545,3,2,2,8
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-07-11,2017-07-12,576.0,telecommunications,telecommunications,GTX,550.0,GTX,Central,1,576.0,6.3578422665081,1,2,1,0.6477272727272727,264,1,0.625,0.24426027050753643,4.118147831715474,9,1,0,5
0QV1LRME,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Won,2017-07-11,2017-07-18,1258.0,marketing,marketing,GTX,1096.0,GTX,Central,1,1258.0,7.138073034044347,7,1,1,0.6477272727272727,264,1,0.6484751203852327,0.5817870040790875,4.623524578869634,3,1,0,9
63GAY8GB,Kami Bicknell,GTX Plus Basic,Singletechno,Lost,2017-07-11,2017-08-22,4308.0,retail,retail,GTX,1096.0,GTX,West,0,4308.0,8.368461137615839,42,0,2,0.6397058823529411,272,1,0.6306235201262825,1.8084353999341993,5.353353815974837,5,1,2,1
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,2017-07-11,2017-09-29,4494.0,technolgy,technolgy,GTX,550.0,GTX,West,0,4494.0,8.410720946905721,80,0,2,0.6238805970149254,335,1,0.6342155009451795,1.9314647464619719,5.24728560568148,8,1,2,36
VBRZZAP8,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-07-11,2017-07-20,491.0,technolgy,technolgy,GTX,550.0,GTX,West,1,491.0,6.198478716492308,9,1,0,0.6238805970149254,335,1,0.6342155009451795,0.21102563206783004,3.867110602229529,8,1,2,35
JR76K5YA,Markita Hansen,GTX Basic,Sunnamplex,Won,2017-07-11,2017-08-23,494.0,marketing,marketing,GTX,550.0,GTX,West,1,494.0,6.20455776256869,43,0,0,0.5726872246696035,227,1,0.6484751203852327,0.2284600795032347,3.5532709653477084,3,1,2,2
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,2017-07-11,2017-07-20,572.0,software,software,,0.0,Other,West,0,572.0,6.35088571671474,9,1,1,0.6995305164319249,213,1,0.6392045454545454,0.24235712720908456,4.442638365213598,7,3,2,40
RGUC0V54,Maureen Marcano,GTX Plus Basic,Zoomit,Won,2017-07-11,2017-09-19,882.0,entertainment,entertainment,GTX,1096.0,GTX,West,1,882.0,6.78332520060396,70,0,1,0.6995305164319249,213,1,0.6467661691542289,0.34516548890266924,4.745142980704179,1,1,2,23
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,2017-07-11,2017-07-20,1076.0,technolgy,technolgy,GTX,1096.0,GTX,East,1,1076.0,6.981934677156389,9,1,1,0.6540084388185654,237,1,0.6342155009451795,0.462451283309542,4.566244198140255,8,1,1,9
CQW6TYOX,Rosalina Dieter,GTK 500,Cheers,Lost,2017-07-11,2017-07-18,5315.0,entertainment,entertainment,GTK,26768.0,GTK,West,0,5315.0,8.578476419833136,7,1,2,0.6545454545454545,110,1,0.6467661691542289,2.079993847525722,5.615002747527143,1,0,2,34
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,2017-07-11,2017-09-21,5363.0,software,software,MG,55.0,MG,West,0,5363.0,8.587465244401569,72,0,2,0.6545454545454545,110,1,0.6392045454545454,2.2723099182208397,5.620886341790118,7,2,2,46
6XLFG3VK,Rosalina Dieter,MG Special,Zoomit,Won,2017-07-11,2017-07-19,57.0,entertainment,entertainment,MG,55.0,MG,West,1,57.0,4.060443010546419,8,1,0,0.6545454545454545,110,1,0.6467661691542289,0.022306613228403795,2.6577445159940196,1,2,2,14
9ZPY98PB,Vicki Laflamme,GTX Basic,Nam-zim,Lost,2017-07-11,2017-07-13,533.0,services,services,GTX,550.0,GTX,West,0,533.0,6.280395838960195,2,2,0,0.6368876080691642,347,1,0.6335227272727273,0.23300575385712105,3.9999062836028907,6,1,2,4
YRXDI9E8,Vicki Laflamme,MG Advanced,Cheers,Lost,2017-07-11,2017-11-05,568.0,entertainment,entertainment,MG,3393.0,MG,West,0,568.0,6.343880434126331,117,0,0,0.6368876080691642,347,1,0.6467661691542289,0.22228344410058518,4.04033883556749,1,2,2,30
1JB82QZ0,Vicki Laflamme,MG Advanced,Sonron,Lost,2017-07-11,2017-07-12,5106.0,telecommunications,telecommunications,MG,3393.0,MG,West,0,5106.0,8.538367426647644,1,2,2,0.6368876080691642,347,1,0.625,2.165265522936599,5.437980407173283,9,2,2,31
G5GPTVMU,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2017-07-12,2017-08-31,511.0,medical,medical,GTX,1096.0,GTX,Central,0,511.0,6.238324625039508,50,0,0,0.6190476190476191,336,1,0.6231578947368421,0.22304721690646903,3.8618200059768384,4,1,0,38
856VG3CS,Boris Faz,GTX Plus Basic,Plussunin,Won,2017-07-12,2017-09-28,1100.0,retail,retail,GTX,1096.0,GTX,East,1,1100.0,7.00397413672268,78,0,1,0.6601307189542484,153,1,0.6306235201262825,0.46176391363222363,4.623538482411703,5,1,1,11
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,2017-07-12,2017-09-18,3630.0,technolgy,technolgy,MG,3393.0,MG,East,1,3630.0,8.197263371414335,68,0,2,0.6245210727969349,261,1,0.6342155009451795,1.5601284000126743,5.119363714714701,8,2,1,35
T51ULXCZ,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-07-12,2017-07-23,4595.0,medical,medical,,0.0,Other,Central,0,4595.0,8.432941638968646,11,1,2,0.6311030741410488,553,1,0.6231578947368421,2.005678985685372,5.322055392405168,4,3,0,8
3S73ZUQH,Darcel Schlecht,MG Advanced,Betatech,Lost,2017-07-12,2017-07-21,4287.0,medical,medical,MG,3393.0,MG,Central,0,4287.0,8.363575702750637,9,1,2,0.6311030741410488,553,1,0.6231578947368421,1.8712395672759936,5.27827833681731,4,2,0,3
JUU6C7NO,Donn Cantrell,GTX Plus Basic,Ontomedia,Lost,2017-07-12,2017-09-27,970.0,employment,employment,GTX,1096.0,GTX,East,0,970.0,6.878326468291325,77,0,1,0.5745454545454546,275,1,0.6258741258741258,0.4204518243020003,3.9519112072364706,0,1,1,14
8SNDBWPP,Donn Cantrell,GTX Plus Pro,Massive Dynamic,Lost,2017-07-12,2017-09-28,639.0,entertainment,entertainment,GTX,5482.0,GTX,East,0,639.0,6.461468176353717,78,0,1,0.5745454545454546,275,1,0.6467661691542289,0.2500688746131583,3.712407170414136,1,1,1,13
0PH153YF,Gladys Colclough,GTXPro,Condax,Lost,2017-07-12,2017-07-13,3291.0,medical,medical,,0.0,Other,Central,0,3291.0,8.09925056179696,1,2,1,0.5818965517241379,232,1,0.6231578947368421,1.4364939155365746,4.712925973459438,4,3,0,45
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,2017-07-12,2017-07-25,3470.0,entertainment,entertainment,MG,3393.0,MG,West,0,3470.0,8.152198015861787,13,1,1,0.7039473684210527,152,1,0.6467661691542289,1.3579639982905467,5.738718340113231,1,2,2,32
HUNM56HY,Hayden Neloms,MG Advanced,Sunnamplex,Won,2017-07-12,2017-07-23,3741.0,marketing,marketing,MG,3393.0,MG,West,1,3741.0,8.227375506834035,11,1,2,0.7039473684210527,152,1,0.6484751203852327,1.730099508950609,5.791639337047643,3,2,2,34
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,2017-07-12,2017-07-14,2905.0,employment,employment,MG,3393.0,MG,West,1,2905.0,7.974532844130228,2,2,1,0.7039473684210527,152,1,0.6258741258741258,1.2591881954611452,5.613651410012727,0,2,2,45
JX08Z5L5,James Ascencio,GTX Plus Basic,Singletechno,Lost,2017-07-12,2017-07-25,1089.0,retail,retail,GTX,1096.0,GTX,West,0,1089.0,6.993932975223189,13,1,1,0.6553398058252428,206,1,0.6306235201262825,0.4571462744959014,4.583402677937527,5,1,2,19
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,2017-07-12,2017-09-14,1023.0,employment,employment,GTX,1096.0,GTX,West,1,1023.0,6.931471805599453,64,0,1,0.6995305164319249,213,1,0.6258741258741258,0.4434249652174704,4.848776051804312,0,1,2,38
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,2017-07-12,2017-09-24,3257.0,employment,employment,MG,3393.0,MG,West,1,3257.0,8.08886878916199,74,0,1,0.6995305164319249,213,1,0.6258741258741258,1.4117645275789845,5.658410561432566,0,2,2,16
V9WVYEE9,Moses Frase,GTX Plus Pro,Codehow,Lost,2017-07-12,2017-07-20,4790.0,software,software,GTX,5482.0,GTX,Central,0,4790.0,8.474494436883122,8,1,2,0.6615384615384615,195,1,0.6392045454545454,2.029529089740411,5.606204012091911,7,1,0,2
3N6BHLN6,Niesha Huffines,GTX Plus Basic,Streethex,Won,2017-07-12,2017-08-20,960.0,retail,retail,GTX,1096.0,GTX,Central,1,960.0,6.8679744089702925,39,0,1,0.6,175,1,0.6306235201262825,0.40299396098812246,4.120784645382176,5,1,0,40
SQWCQRGY,Reed Clapper,GTXPro,Silis,Lost,2017-07-12,2017-07-14,5076.0,medical,medical,,0.0,Other,East,0,5076.0,8.532475814947395,2,2,2,0.6540084388185654,237,1,0.6231578947368421,2.2156314540454733,5.5803111869909126,4,3,1,17
32K5LEDV,Reed Clapper,GTX Plus Pro,Silis,Won,2017-07-12,2017-07-18,5538.0,medical,medical,GTX,5482.0,GTX,East,1,5538.0,8.619569258033104,6,2,2,0.6540084388185654,237,1,0.6231578947368421,2.417290581659541,5.637271033734731,4,1,1,34
XW1ONOVO,Boris Faz,MG Advanced,Kan-code,Won,2017-07-13,2017-07-23,3420.0,software,software,MG,3393.0,MG,East,1,3420.0,8.137688184977605,10,1,1,0.6601307189542484,153,1,0.6392045454545454,1.4490583479983727,5.3719379521747594,7,2,1,42
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,2017-07-13,2017-07-19,4906.0,telecommunications,telecommunications,,0.0,Other,Central,0,4906.0,8.498418036089904,6,2,2,0.6311030741410488,553,1,0.625,2.080452929010371,5.363377747912073,9,3,0,16
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,2017-07-13,2017-07-16,5382.0,medical,medical,,0.0,Other,Central,1,5382.0,8.591001118560957,3,2,2,0.6311030741410488,553,1,0.6231578947368421,2.349197889218427,5.421807215873009,4,3,0,38
P7AX4B3N,Elease Gluck,MG Special,Sonron,Lost,2017-07-13,2017-07-24,63.0,telecommunications,telecommunications,MG,55.0,MG,West,0,63.0,4.1588830833596715,11,1,0,0.6349206349206349,126,1,0.625,0.0267159670867618,2.6405606878474104,9,2,2,2
GC1TSADL,Elease Gluck,GTXPro,Faxquote,Won,2017-07-13,2017-07-18,5703.0,telecommunications,telecommunications,,0.0,Other,West,1,5703.0,8.648922962094131,5,2,2,0.6349206349206349,126,1,0.625,2.4184311158063894,5.491379658472464,9,3,2,2
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,2017-07-13,2017-09-30,3340.0,marketing,marketing,MG,3393.0,MG,East,1,3340.0,8.114025442356757,79,0,1,0.6097560975609756,123,1,0.6484751203852327,1.544649120527943,4.947576489241925,3,2,1,26
P93UCMW8,Hayden Neloms,MG Advanced,Hottechi,Lost,2017-07-13,2017-07-15,58.0,technolgy,technolgy,MG,3393.0,MG,West,0,58.0,4.07753744390572,2,2,0,0.7039473684210527,152,1,0.6342155009451795,0.024927671405161188,2.870371753275737,8,2,2,13
YKBRF0NG,Kary Hendrixson,GTX Plus Basic,Nam-zim,Won,2017-07-13,2017-08-09,1014.0,services,services,GTX,1096.0,GTX,West,1,1014.0,6.922643891475888,27,1,1,0.6238805970149254,335,1,0.6335227272727273,0.4432792390452547,4.318903203935703,6,1,2,47
OP2DIRC2,Lajuana Vencill,GTX Basic,Inity,Won,2017-07-13,2017-07-19,536.0,marketing,marketing,GTX,550.0,GTX,Central,1,536.0,6.285998094508865,6,2,0,0.5497835497835498,231,1,0.6484751203852327,0.24788381095897527,3.4559383463317137,3,1,0,31
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,2017-07-13,2017-07-14,5884.0,technolgy,technolgy,GTX,1096.0,GTX,West,0,5884.0,8.680162019694377,1,2,2,0.5726872246696035,227,1,0.6342155009451795,2.5288692853098005,4.971017896741273,8,1,2,34
IC4J0BIZ,Niesha Huffines,GTX Basic,Codehow,Won,2017-07-13,2017-07-24,550.0,software,software,GTX,550.0,GTX,Central,1,550.0,6.311734809152915,11,1,0,0.6,175,1,0.6392045454545454,0.23303569923950437,3.7870408854917486,7,1,0,39
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-07-13,2017-09-28,469.0,telecommunications,telecommunications,GTX,550.0,GTX,Central,1,469.0,6.152732694704104,77,0,0,0.6,175,1,0.625,0.1988855327570045,3.6916396168224623,9,1,0,3
VSWHUBD0,Niesha Huffines,GTX Basic,Ron-tech,Won,2017-07-13,2017-07-14,585.0,medical,medical,GTX,550.0,GTX,Central,1,585.0,6.373319789577012,1,2,1,0.6,175,1,0.6231578947368421,0.2553475966541769,3.8239918737462073,4,1,0,8
7ZWN0JO9,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-07-13,2017-08-29,943.0,marketing,marketing,GTX,1096.0,GTX,Central,1,943.0,6.8501261661455,47,0,1,0.6,175,1,0.6484751203852327,0.436109018161033,4.1100756996873,3,1,0,23
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,2017-07-13,2017-07-21,5113.0,medical,medical,GTX,550.0,GTX,East,0,5113.0,8.539737155851132,8,1,2,0.6540084388185654,237,1,0.6231578947368421,2.231781643919327,5.585060165219095,4,1,1,14
U3M8XTMY,Reed Clapper,GTX Plus Basic,Plussunin,Won,2017-07-13,2017-08-01,1319.0,retail,retail,GTX,1096.0,GTX,East,1,1319.0,7.1853870155804165,19,1,1,0.6540084388185654,237,1,0.6306235201262825,0.5536969109826391,4.699303744366939,5,1,1,27
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,2017-07-13,2017-07-22,5873.0,software,software,,0.0,Other,East,1,5873.0,8.678291111758565,9,1,2,0.6540084388185654,237,1,0.6392045454545454,2.488397566606562,5.675675621614252,7,3,1,29
SPUXDRGN,Vicki Laflamme,MG Advanced,Kan-code,Lost,2017-07-13,2017-08-28,3700.0,software,software,MG,3393.0,MG,West,0,3700.0,8.216358332386156,46,0,2,0.6368876080691642,347,1,0.6392045454545454,1.5676947039748477,5.232896805352565,7,2,2,39
PDIYRBQJ,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,2017-07-13,2017-07-15,940.0,medical,medical,GTX,1096.0,GTX,West,0,940.0,6.846943139585379,2,2,1,0.6168582375478927,261,1,0.6231578947368421,0.41030212111953207,4.223593277675272,4,1,2,39
185PGG0J,Anna Snelling,MG Special,Treequote,Won,2017-07-14,2017-07-17,44.0,telecommunications,telecommunications,MG,55.0,MG,Central,1,44.0,3.8066624897703196,3,2,0,0.6190476190476191,336,1,0.625,0.018658770663770145,2.356505350810198,9,2,0,1
QQ5LW9HV,Boris Faz,MG Advanced,Plussunin,Lost,2017-07-14,2017-07-26,502.0,retail,retail,MG,3393.0,MG,East,0,502.0,6.220590170099739,12,1,0,0.6601307189542484,153,1,0.6306235201262825,0.21073225876670568,4.106402661307671,5,2,1,17
8EF4D82U,Boris Faz,GTXPro,Mathtouch,Won,2017-07-14,2017-09-14,3834.0,marketing,marketing,,0.0,Other,East,1,3834.0,8.251924713801357,62,0,2,0.6601307189542484,153,1,0.6484751203852327,1.7731092000311777,5.44734899407802,3,3,1,41
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,2017-07-14,2017-07-21,4545.0,retail,retail,GTX,1096.0,GTX,East,0,4545.0,8.422003004412488,7,1,2,0.6245210727969349,261,1,0.6306235201262825,1.907924534053142,5.259718351414696,5,1,1,30
TFS537LA,Cassey Cress,GTX Plus Pro,Iselectrics,Lost,2017-07-14,2017-07-15,4491.0,technolgy,technolgy,GTX,5482.0,GTX,East,0,4491.0,8.410053315858335,1,2,2,0.6245210727969349,261,1,0.6342155009451795,1.930175384147912,5.252255519099267,8,1,1,13
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,2017-07-14,2017-07-16,5537.0,marketing,marketing,GTX,5482.0,GTX,Central,1,5537.0,8.619388703730907,2,2,2,0.66875,160,1,0.6484751203852327,2.5606952635818025,5.764216195620044,3,1,0,21
HSZOPWWT,Corliss Cosme,GTX Basic,Donware,Won,2017-07-14,2017-09-15,530.0,marketing,marketing,GTX,550.0,GTX,East,1,530.0,6.274762021241939,63,0,0,0.6550218340611353,229,1,0.6484751203852327,0.24510899217958376,4.1101061274510515,3,1,1,19
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-07-14,2017-09-23,4989.0,technolgy,technolgy,GTX,5482.0,GTX,East,1,4989.0,8.515191188745565,71,0,2,0.6550218340611353,229,1,0.6342155009451795,2.1442095282818823,5.577636149833339,8,1,1,19
UDFMSH1S,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,2017-07-14,2017-07-25,479.0,retail,retail,GTX,5482.0,GTX,Central,0,479.0,6.173786103901937,11,1,0,0.6311030741410488,553,1,0.6306235201262825,0.20107719511803193,3.896295389261801,5,1,0,25
516C0X9F,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-07-14,2017-07-26,1144.0,employment,employment,GTX,1096.0,GTX,Central,1,1144.0,7.0431599159883405,12,1,1,0.6311030741410488,553,1,0.6258741258741258,0.49587307938297764,4.444959874647253,0,1,0,22
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,2017-07-14,2017-07-15,5408.0,technolgy,technolgy,GTX,550.0,GTX,East,0,5408.0,8.595819511871428,1,2,2,0.5745454545454546,275,1,0.6342155009451795,2.3242904648122704,4.938689028638857,8,1,1,31
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,2017-07-14,2017-09-08,1123.0,finance,finance,MG,3393.0,MG,West,0,1123.0,7.024649030453636,56,0,1,0.6349206349206349,126,1,0.6117455138662317,0.4654369935052378,4.460094622510245,2,2,2,17
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-07-14,2017-07-15,3362.0,finance,finance,MG,3393.0,MG,West,1,3362.0,8.12058871174027,1,2,1,0.7039473684210527,152,1,0.6117455138662317,1.3934097704048172,5.716467053659269,2,2,2,23
